party_key,account_key,account_num,trx_date,amount,branch,sign,transaction_type,transaction_type_desc,account_type_desc
959926,282313,1521470-7784575,28MAY2024,30.31,813286,-,SIC:ATM,Retrait ATM,Particulier
912764,669488,7154919-1698108,20JUL2022,148.53,816635,+,SIC:DPT,Paiement facture,Trust
329471,284430,9689889-8793853,10SEP2023,109.9,812424,+,SIC:VMW,Transfert Internet,Trust
785436,477017,4964499-2042273,08APR2022,102.97,817873,-,SIC:ATM,Retrait ATM,Entreprise
891062,664058,8944327-5042775,07JUL2021,20.64,814733,+,SIC:ATM,Retrait ATM,Trust
240814,377312,2936571-2795765,09OCT2021,116.91,816881,-,SIC:POS,Achat POS,Joint
876962,763928,1514340-2539438,29APR2021,19.83,817912,-,SIC:DPT,Paiement facture,Trust
990429,459743,2834801-3757404,22AUG2024,62.83,817873,+,SIC:POS,Achat POS,Association
620526,463546,9774573-9677559,26JAN2023,120.14,812535,+,SIC:VMW,Transfert Internet,Entreprise
235461,498676,9935249-4860617,17APR2020,54.47,818527,-,SIC:ATM,Retrait ATM,Particulier
455505,295892,9324908-9347057,03AUG2022,7.39,814811,-,SIC:DPT,Paiement facture,Particulier
949884,815054,6361793-6828829,21NOV2020,118.65,816514,+,SIC:ATM,Retrait ATM,Joint
361805,253347,6403886-5153279,04APR2025,2.21,811106,+,SIC:CHQ,Cheque,Trust
328552,587623,5299055-7189034,05JUL2025,69.4,811520,+,SIC:DDI,Depot Especes,Entreprise
714590,371393,2258076-1365746,31JUL2024,41.78,812824,-,SIC:CHQ,Cheque,Entreprise
200992,649857,3498085-5042786,30JUN2022,1200.47,812535,-,SIC:DDI,Depot Especes,Joint
771590,789237,8250013-7636771,26DEC2021,6.96,813547,-,SIC:CHQ,Cheque,Trust
251716,236306,5205279-3927575,23AUG2023,14.97,819279,+,SIC:DDI,Depot Especes,Entreprise
541557,414313,9124053-2290526,07APR2024,45.72,817924,-,SIC:POS,Achat POS,Trust
563246,563638,4585314-9576076,21NOV2025,236.65,816925,-,SIC:ATM,Retrait ATM,Particulier
815707,899281,1812172-1770794,23MAR2021,37.75,815506,-,SIC:VMW,Transfert Internet,Particulier
265613,526673,8980915-9010256,25OCT2025,26.15,812139,+,SIC:CHQ,Cheque,Joint
953085,897441,1615675-8630712,15OCT2025,25.77,815012,+,SIC:CHQ,Cheque,Particulier
772124,276827,3586950-3872269,18JUN2024,76.14,814733,-,SIC:CHQ,Cheque,Association
608136,757193,5013879-5606980,12NOV2021,116.56,818527,-,SIC:POS,Achat POS,Entreprise
860242,902674,2893218-1540516,18OCT2025,1083.03,814527,-,SIC:CHQ,Cheque,Entreprise
563864,787836,5302415-9037616,05JAN2021,19.37,819935,+,SIC:ATM,Retrait ATM,Association
786587,261859,2255409-8876745,08JUL2021,36.29,814611,+,SIC:VMW,Transfert Internet,Association
693128,626797,6395626-7515956,01FEB2025,23.91,816925,-,SIC:CHQ,Cheque,Association
923975,649939,6347476-7984768,04JAN2021,111.31,815803,-,SIC:POS,Achat POS,Entreprise
908320,665990,9833734-1633297,02NOV2021,29.96,819935,+,SIC:POS,Achat POS,Association
638169,722503,2829622-8583392,14JAN2025,3.87,813286,-,SIC:CHQ,Cheque,Association
731650,433674,4706007-2746679,26SEP2025,95.77,811520,+,SIC:CHQ,Cheque,Entreprise
468154,862712,3477824-4963933,28JUN2020,283.68,818359,-,SIC:POS,Achat POS,Entreprise
198042,524965,7362994-7327855,06SEP2021,234.63,817912,+,SIC:POS,Achat POS,Entreprise
491439,827120,3371602-9570219,29JUL2020,408.59,817873,-,SIC:CHQ,Cheque,Association
680828,341292,4694634-1120642,28MAR2023,1680.24,819935,-,SIC:VMW,Transfert Internet,Entreprise
249715,989894,8351320-1583829,15JAN2020,48.9,811434,+,SIC:CHQ,Cheque,Joint
230272,999312,3650523-8403549,04AUG2025,18.65,812824,-,SIC:CHQ,Cheque,Entreprise
898207,497542,5668371-8072684,01SEP2022,171.85,817201,+,SIC:CHQ,Cheque,Particulier
953085,897441,1615675-8630712,14DEC2024,18.68,811711,+,SIC:ATM,Retrait ATM,Particulier
238353,638179,7969667-8663806,13FEB2023,5.01,816881,-,SIC:VMW,Transfert Internet,Joint
436241,732512,4369728-9036449,19JUL2020,3.85,815012,-,SIC:DDI,Depot Especes,Joint
122977,254887,3376537-2860938,18AUG2021,122.43,817201,-,SIC:ATM,Retrait ATM,Particulier
947272,997546,2642635-1848731,07MAY2023,114.16,813286,+,SIC:CHQ,Cheque,Particulier
883826,870319,4700025-9191131,31DEC2021,18.08,819928,-,SIC:POS,Achat POS,Particulier
483366,891638,3420404-4339637,27DEC2021,11.16,812139,-,SIC:DDI,Depot Especes,Particulier
629990,784793,9304216-7864135,16JAN2021,82.35,814611,+,SIC:CHQ,Cheque,Trust
722651,746624,4280754-8681643,04OCT2020,222.92,816881,+,SIC:CHQ,Cheque,Trust
495019,261745,3722056-4034091,05JUL2021,9.14,814257,+,SIC:CHQ,Cheque,Trust
944657,226935,1689025-6825112,18NOV2025,12.54,814582,-,SIC:DDI,Depot Especes,Particulier
525110,819400,9430894-6217344,06DEC2025,207.01,816514,-,SIC:ATM,Retrait ATM,Joint
860242,902674,2893218-1540516,22MAR2023,38.6,814611,+,SIC:ATM,Retrait ATM,Entreprise
787277,623481,7637601-8698256,20DEC2023,243.07,818527,-,SIC:ATM,Retrait ATM,Association
665492,891952,4374754-6229731,31JUL2025,42.64,811488,-,SIC:VMW,Transfert Internet,Trust
232731,387636,1763626-1914794,04APR2023,155.26,812824,+,SIC:CHQ,Cheque,Trust
575682,457455,3640889-7208460,28APR2021,66.26,814582,-,SIC:CHQ,Cheque,Particulier
556839,717476,7718433-9790632,22AUG2024,235.28,815557,-,SIC:POS,Achat POS,Joint
286340,864234,1030163-7569981,19MAY2022,9200.99,819928,+,SIC:DDI,Depot Especes,Entreprise
332335,449247,3820798-2281433,14JUN2023,110.37,816881,+,SIC:DDI,Depot Especes,Joint
940181,734035,3321942-5194357,11APR2021,75.72,818359,+,SIC:ATM,Retrait ATM,Association
293757,247442,9010350-6429135,29APR2020,10.12,812535,+,SIC:DPT,Paiement facture,Entreprise
156215,476479,1160783-9130388,16MAY2025,17.93,815506,-,SIC:CHQ,Cheque,Association
158900,469038,9511700-2244712,28SEP2021,484.5,812584,-,SIC:CHQ,Cheque,Particulier
973074,303547,5970190-4816534,22AUG2024,1247.23,815012,-,SIC:DPT,Paiement facture,Association
498458,846247,3588336-7536772,16JUL2023,294.33,811409,+,SIC:POS,Achat POS,Particulier
949153,699425,4158134-6394323,20SEP2023,80.16,815557,+,SIC:VMW,Transfert Internet,Particulier
196446,988432,6562484-3055673,22FEB2023,15.41,818359,-,SIC:POS,Achat POS,Entreprise
185916,596574,2937918-6173311,28DEC2025,35.41,816635,-,SIC:VMW,Transfert Internet,Joint
353480,589131,3055576-5487430,23APR2021,141.86,811750,+,SIC:DPT,Paiement facture,Particulier
722886,743453,9098979-1519979,09MAY2020,14.65,813286,+,SIC:VMW,Transfert Internet,Association
588461,813145,9679860-6779998,02MAR2024,106.24,817873,+,SIC:DPT,Paiement facture,Entreprise
807617,345180,8910069-1419843,17DEC2021,39.95,815506,-,SIC:DDI,Depot Especes,Association
923975,649939,6347476-7984768,22DEC2024,227.47,816514,-,SIC:VMW,Transfert Internet,Entreprise
446337,852204,8925622-2686863,18FEB2022,46.74,816514,-,SIC:ATM,Retrait ATM,Association
103402,857168,5418934-9398441,25JUN2023,4.31,817912,-,SIC:DDI,Depot Especes,Joint
910620,403445,2338687-4905582,15OCT2025,20.55,812424,+,SIC:DDI,Depot Especes,Trust
803787,768480,7815076-7095349,24FEB2025,22.86,817224,+,SIC:DPT,Paiement facture,Particulier
836038,675914,8899184-4664338,29JUN2020,11.6,811711,-,SIC:DPT,Paiement facture,Association
640659,886224,5667852-7191986,27MAR2025,20.35,812679,-,SIC:POS,Achat POS,Association
290556,152727,5364698-7360307,03JUL2023,116.73,811750,+,SIC:VMW,Transfert Internet,Joint
220944,373903,3995870-5453786,07AUG2023,131.89,819928,+,SIC:DPT,Paiement facture,Joint
720407,870925,3938247-8167236,11DEC2024,14.78,814257,+,SIC:DPT,Paiement facture,Trust
191982,393366,7425930-3302438,13APR2021,9622.32,812519,+,SIC:ATM,Retrait ATM,Association
850827,913894,8678589-1620485,05DEC2023,219.51,814257,+,SIC:POS,Achat POS,Particulier
677390,786406,6663388-5317226,06MAR2023,10.73,811520,+,SIC:ATM,Retrait ATM,Trust
722937,631699,7450545-8763013,19OCT2023,43.88,815012,+,SIC:CHQ,Cheque,Trust
383060,771088,4684531-6440561,25JUL2020,1.91,815012,+,SIC:CHQ,Cheque,Entreprise
659951,350786,6192009-8868776,03JAN2022,10.64,815333,-,SIC:POS,Achat POS,Association
944657,226935,1689025-6825112,31DEC2024,20.88,817873,+,SIC:VMW,Transfert Internet,Particulier
102805,528361,8558197-8883823,25DEC2025,23.52,811750,-,SIC:ATM,Retrait ATM,Joint
423241,566339,7038413-5525929,23JUN2021,37.51,815803,+,SIC:CHQ,Cheque,Trust
401601,729575,6242022-6899644,25JUN2023,39.0,816925,-,SIC:CHQ,Cheque,Entreprise
559450,857065,8590804-6350413,07AUG2022,32.44,817912,-,SIC:ATM,Retrait ATM,Particulier
185916,596574,2937918-6173311,22NOV2022,22.75,817924,+,SIC:POS,Achat POS,Joint
397571,640490,6623525-2566777,15SEP2023,57.35,814611,+,SIC:DDI,Depot Especes,Joint
515594,755993,6125594-4928281,24SEP2020,15.37,815557,+,SIC:VMW,Transfert Internet,Particulier
568436,890371,5479421-6530194,02MAR2023,2.56,811711,-,SIC:ATM,Retrait ATM,Joint
663772,745972,3561552-5655136,25FEB2021,107.67,816925,-,SIC:DPT,Paiement facture,Entreprise
718213,865470,7442986-6897789,17OCT2020,44.19,812584,+,SIC:ATM,Retrait ATM,Entreprise
944657,226935,1689025-6825112,20AUG2024,385.04,819279,-,SIC:CHQ,Cheque,Particulier
876962,763928,1514340-2539438,21APR2024,205.77,814582,-,SIC:ATM,Retrait ATM,Trust
662728,257131,3760475-6504900,31OCT2024,86.74,815552,-,SIC:DPT,Paiement facture,Entreprise
567429,146784,5417373-8377620,25AUG2022,229.34,811488,-,SIC:DDI,Depot Especes,Association
191982,393366,7425930-3302438,16JUN2025,117.06,811711,+,SIC:ATM,Retrait ATM,Association
274971,613426,5845843-3353785,03FEB2021,28.94,811488,+,SIC:CHQ,Cheque,Association
335552,945742,4340845-3472189,12OCT2020,20.49,812291,-,SIC:CHQ,Cheque,Association
288073,872343,6573147-7907400,03SEP2023,9.11,817201,+,SIC:VMW,Transfert Internet,Joint
856157,427905,4184887-3673322,23JUL2021,21.41,811750,-,SIC:DDI,Depot Especes,Trust
316092,170559,2692765-1563316,23AUG2021,83.39,813547,-,SIC:CHQ,Cheque,Entreprise
258471,888775,2622400-2437930,05JAN2025,9195.47,812291,-,SIC:DPT,Paiement facture,Association
475876,493049,8225725-3442255,01JUN2023,149.1,815552,-,SIC:DPT,Paiement facture,Entreprise
871476,668532,2022698-6261415,31DEC2020,34.5,818527,-,SIC:CHQ,Cheque,Association
264951,367508,2726457-2934976,06JUN2021,10.3,815012,+,SIC:ATM,Retrait ATM,Particulier
911102,985885,6212643-6491198,05AUG2020,9559.47,815557,+,SIC:DPT,Paiement facture,Joint
953085,897441,1615675-8630712,07MAY2020,32.32,815803,-,SIC:POS,Achat POS,Particulier
186702,624139,8279795-6557798,27JUL2023,247.52,817924,+,SIC:ATM,Retrait ATM,Association
242254,507524,8610879-7224540,15MAY2022,24.35,816514,+,SIC:ATM,Retrait ATM,Association
955374,117445,7180018-6557278,24APR2024,38.89,811106,-,SIC:VMW,Transfert Internet,Association
810526,673149,3650391-2239197,27MAR2023,36.28,817201,+,SIC:DDI,Depot Especes,Trust
659951,350786,6192009-8868776,20OCT2020,1223.63,817912,-,SIC:CHQ,Cheque,Association
677390,786406,6663388-5317226,23NOV2024,103.47,812424,+,SIC:POS,Achat POS,Trust
416422,250219,9745141-4708481,30AUG2024,256.78,815803,-,SIC:CHQ,Cheque,Association
573209,177289,1560573-5947745,06JAN2022,23.51,815552,-,SIC:CHQ,Cheque,Particulier
165290,316881,8048838-7534336,24APR2024,1345.73,811488,+,SIC:DDI,Depot Especes,Association
239816,940346,8795419-9910914,02AUG2025,3.99,819279,-,SIC:DPT,Paiement facture,Association
514463,728437,1919088-1128967,09AUG2024,502.22,816635,+,SIC:DDI,Depot Especes,Entreprise
351083,160738,5041154-2321324,02JUN2025,169.83,819935,-,SIC:POS,Achat POS,Association
540869,797229,7361002-3919694,23NOV2020,103.77,814150,-,SIC:DPT,Paiement facture,Association
642717,573417,3030113-5159166,19MAR2025,81.66,817224,-,SIC:DDI,Depot Especes,Association
293757,247442,9010350-6429135,01OCT2022,105.44,812139,-,SIC:POS,Achat POS,Entreprise
555292,264735,1898516-2698824,15NOV2020,25.43,812584,-,SIC:DPT,Paiement facture,Trust
501451,694799,1543335-3574265,04AUG2020,11.24,812584,-,SIC:CHQ,Cheque,Joint
531709,746002,8421969-4644760,02FEB2025,47.91,816514,-,SIC:DPT,Paiement facture,Particulier
561999,584106,5727345-7406756,20SEP2024,19.49,819928,+,SIC:DDI,Depot Especes,Entreprise
680828,341292,4694634-1120642,30MAY2023,1422.96,816635,+,SIC:POS,Achat POS,Entreprise
934328,660384,7672565-4654579,22APR2025,188.38,816635,+,SIC:DPT,Paiement facture,Joint
491439,827120,3371602-9570219,21APR2020,50.37,813286,+,SIC:DDI,Depot Especes,Association
899649,392099,4794319-8199311,12FEB2023,17.94,818527,+,SIC:DPT,Paiement facture,Association
408036,436814,2721307-2343333,28FEB2020,64.91,811711,+,SIC:ATM,Retrait ATM,Trust
810526,673149,3650391-2239197,11SEP2021,5.27,811106,-,SIC:DPT,Paiement facture,Trust
901467,106693,7918793-3306725,25AUG2022,18.1,817224,-,SIC:DPT,Paiement facture,Entreprise
568449,653829,7069742-2310346,11DEC2020,138.34,811711,-,SIC:VMW,Transfert Internet,Association
608136,757193,5013879-5606980,24JUL2025,500.84,816574,-,SIC:VMW,Transfert Internet,Entreprise
733039,362529,1433940-2532210,07DEC2024,8.06,811520,+,SIC:POS,Achat POS,Joint
326895,874483,9123504-5638893,14NOV2023,9.69,811434,-,SIC:DDI,Depot Especes,Particulier
626195,912617,8912226-2044906,03AUG2020,211.91,817924,+,SIC:CHQ,Cheque,Association
356355,190400,8289425-2945931,21DEC2025,793.95,812291,-,SIC:CHQ,Cheque,Joint
571145,638289,3472100-8339571,11DEC2022,1087.98,815552,+,SIC:CHQ,Cheque,Trust
703727,550137,7785090-8007741,13APR2024,89.93,817224,-,SIC:DDI,Depot Especes,Joint
878325,861894,3592464-7960607,02FEB2021,7.83,819785,+,SIC:CHQ,Cheque,Association
166613,503457,7402509-8852574,21JAN2023,13.07,814257,-,SIC:DPT,Paiement facture,Particulier
507746,452457,7783308-3768991,21MAY2024,45.01,812291,-,SIC:POS,Achat POS,Association
396635,506235,7858012-6676858,09MAR2022,49.19,812291,-,SIC:VMW,Transfert Internet,Particulier
955374,117445,7180018-6557278,07JUL2023,35.87,812291,+,SIC:DDI,Depot Especes,Association
555292,264735,1898516-2698824,18FEB2020,29.7,817224,+,SIC:CHQ,Cheque,Trust
309267,956253,8722606-6866294,10DEC2023,84.07,819928,+,SIC:DDI,Depot Especes,Entreprise
862560,738457,9854536-8101036,07APR2020,18.91,815012,-,SIC:POS,Achat POS,Joint
438548,968581,5757902-6666591,07JUN2022,174.1,819785,+,SIC:DDI,Depot Especes,Joint
656711,460455,8138769-6549757,19DEC2020,29.51,812424,+,SIC:POS,Achat POS,Joint
145814,530816,7111929-4985095,26JAN2022,29.23,815803,+,SIC:DPT,Paiement facture,Entreprise
999138,137081,8035849-4766741,27MAR2025,22.88,814657,-,SIC:DPT,Paiement facture,Joint
174268,340068,7426846-2498726,14OCT2024,3440.84,817201,-,SIC:DPT,Paiement facture,Joint
561124,171603,8867190-8419020,20NOV2022,10.84,814657,+,SIC:DDI,Depot Especes,Association
885408,665621,1873851-6871360,16APR2024,36.17,815012,+,SIC:DPT,Paiement facture,Particulier
858414,122827,7642917-5269083,29DEC2021,186.92,812674,-,SIC:VMW,Transfert Internet,Association
480211,423869,4024309-4593556,27MAY2024,196.44,812674,+,SIC:ATM,Retrait ATM,Entreprise
140804,243693,6587495-8948107,01NOV2024,11.79,813045,+,SIC:CHQ,Cheque,Joint
438548,968581,5757902-6666591,26NOV2022,137.27,814657,+,SIC:POS,Achat POS,Joint
853258,434827,6794356-7689354,23OCT2022,256.99,811409,-,SIC:VMW,Transfert Internet,Joint
989079,988217,6060836-4446807,04JAN2020,130.98,817201,+,SIC:VMW,Transfert Internet,Trust
232731,387636,1763626-1914794,12SEP2023,137.85,816635,+,SIC:POS,Achat POS,Trust
618392,519066,5093379-3475836,02JUL2025,94.38,817924,-,SIC:DDI,Depot Especes,Trust
471136,325146,4139874-5613428,14JUL2022,9953.2,814733,+,SIC:ATM,Retrait ATM,Particulier
463656,435039,3816683-2488575,10JAN2024,45.06,817873,+,SIC:POS,Achat POS,Trust
423528,621530,1388833-2510773,06JAN2021,12.62,818359,+,SIC:CHQ,Cheque,Entreprise
626169,385765,3760597-5311242,02APR2023,1214.4,811488,-,SIC:CHQ,Cheque,Joint
786594,609172,8936405-1628569,21FEB2022,2453.84,817873,-,SIC:DDI,Depot Especes,Association
542374,292401,5673212-8761611,11JAN2024,25.23,819785,+,SIC:VMW,Transfert Internet,Trust
718213,865470,7442986-6897789,27JUL2021,646.6,811409,-,SIC:ATM,Retrait ATM,Entreprise
831063,681028,5450404-5723173,03SEP2022,246.78,814657,-,SIC:POS,Achat POS,Trust
738720,765822,3871230-9961380,14JUN2023,349.97,813547,-,SIC:DDI,Depot Especes,Trust
495019,261745,3722056-4034091,31MAY2020,20.68,818359,-,SIC:DDI,Depot Especes,Trust
487477,398830,3646552-8351517,18JUL2024,128.14,813045,-,SIC:CHQ,Cheque,Association
171734,656278,1142182-3753418,02SEP2021,22.0,814811,-,SIC:DDI,Depot Especes,Entreprise
904214,699929,7989166-1508113,02AUG2021,76.43,811409,+,SIC:ATM,Retrait ATM,Joint
898207,497542,5668371-8072684,06JUL2020,361.38,813045,+,SIC:VMW,Transfert Internet,Particulier
383060,771088,4684531-6440561,23JUL2020,10.68,812679,+,SIC:VMW,Transfert Internet,Entreprise
683397,162894,6530541-3050700,18SEP2020,157.01,812679,+,SIC:ATM,Retrait ATM,Particulier
436241,732512,4369728-9036449,22JUN2022,198.36,812535,+,SIC:POS,Achat POS,Joint
344068,267378,2679975-5158351,04JUL2024,21.37,812291,-,SIC:VMW,Transfert Internet,Entreprise
554582,479781,8713146-3566765,10AUG2023,88.48,814582,-,SIC:ATM,Retrait ATM,Association
302177,948102,2889899-6547958,11DEC2021,86.9,819935,+,SIC:CHQ,Cheque,Entreprise
595002,133276,5816582-7859648,19NOV2021,2873.03,816881,+,SIC:VMW,Transfert Internet,Joint
238741,778818,3905824-1141997,15JUN2020,7.41,812424,+,SIC:POS,Achat POS,Joint
230272,999312,3650523-8403549,20MAR2024,19.07,811409,-,SIC:DDI,Depot Especes,Entreprise
170674,132938,6543670-2188789,27JAN2020,9925.21,816925,-,SIC:DPT,Paiement facture,Entreprise
909676,748665,5955645-5134741,31AUG2024,8.07,814733,+,SIC:VMW,Transfert Internet,Entreprise
588899,659572,7027375-6174467,24APR2022,13.92,814257,-,SIC:CHQ,Cheque,Trust
772124,276827,3586950-3872269,06SEP2022,336.96,818527,-,SIC:ATM,Retrait ATM,Association
568436,890371,5479421-6530194,07JAN2022,101.49,818527,-,SIC:POS,Achat POS,Joint
771590,789237,8250013-7636771,18MAY2023,4.69,812824,-,SIC:VMW,Transfert Internet,Trust
165290,316881,8048838-7534336,26APR2021,131.68,812679,-,SIC:ATM,Retrait ATM,Association
197584,725920,6443037-7463219,09SEP2025,52.28,814733,-,SIC:VMW,Transfert Internet,Particulier
332335,449247,3820798-2281433,06FEB2023,230.37,819935,-,SIC:POS,Achat POS,Joint
785436,477017,4964499-2042273,27APR2025,36.31,811520,-,SIC:DDI,Depot Especes,Entreprise
846221,393418,2560728-1736524,09AUG2020,164.83,819928,+,SIC:DPT,Paiement facture,Joint
641590,492073,1942977-9644791,01OCT2023,235.04,818527,-,SIC:CHQ,Cheque,Association
769077,722780,2191383-9863176,26JUN2020,3.05,815012,-,SIC:VMW,Transfert Internet,Joint
665158,375504,8187926-7700828,09OCT2021,66.96,812674,-,SIC:DDI,Depot Especes,Association
332360,524045,5081983-6137284,21AUG2022,94.51,815333,-,SIC:CHQ,Cheque,Association
991014,905819,2221854-8640615,25MAR2022,188.82,814611,+,SIC:DDI,Depot Especes,Trust
170674,132938,6543670-2188789,28AUG2023,175.71,819279,-,SIC:VMW,Transfert Internet,Entreprise
185916,596574,2937918-6173311,18MAR2024,124.89,814657,+,SIC:CHQ,Cheque,Joint
851742,711474,9201172-2525747,10AUG2020,20.96,817912,+,SIC:ATM,Retrait ATM,Trust
772124,276827,3586950-3872269,06FEB2025,172.94,811106,+,SIC:POS,Achat POS,Association
515594,755993,6125594-4928281,06MAR2022,1.03,814257,+,SIC:VMW,Transfert Internet,Particulier
845702,360276,6968373-7647878,11MAY2020,8.52,815012,+,SIC:DDI,Depot Especes,Joint
903035,231869,3154051-8973915,21MAR2025,145.56,811520,-,SIC:VMW,Transfert Internet,Entreprise
669408,690882,1552000-4009069,23APR2023,64.4,819785,-,SIC:VMW,Transfert Internet,Association
103402,857168,5418934-9398441,29JUL2022,21.12,817224,+,SIC:VMW,Transfert Internet,Joint
531709,746002,8421969-4644760,23APR2025,34.59,814257,+,SIC:CHQ,Cheque,Particulier
424308,799287,7851696-6472441,07OCT2022,79.99,815552,-,SIC:ATM,Retrait ATM,Entreprise
743966,311250,3189251-6716988,02SEP2021,48.4,812824,+,SIC:DDI,Depot Especes,Particulier
703656,987624,7516648-6952633,13JUN2020,40.29,814150,-,SIC:DDI,Depot Especes,Entreprise
841995,559022,8372274-9792411,09OCT2024,51.46,816514,-,SIC:POS,Achat POS,Joint
862560,738457,9854536-8101036,05FEB2021,179.55,819279,+,SIC:DDI,Depot Especes,Joint
723939,171262,4946066-7774229,23JUL2024,70.98,812424,+,SIC:VMW,Transfert Internet,Association
351083,160738,5041154-2321324,06JAN2021,9668.37,811520,-,SIC:ATM,Retrait ATM,Association
531709,746002,8421969-4644760,09APR2020,96.87,814527,-,SIC:POS,Achat POS,Particulier
238394,505629,8060918-7130603,18JUL2024,208.3,811106,-,SIC:POS,Achat POS,Particulier
432441,603110,6851946-5587856,06JAN2020,1.51,814657,+,SIC:POS,Achat POS,Trust
353480,589131,3055576-5487430,25SEP2023,119.97,819928,+,SIC:DPT,Paiement facture,Particulier
361736,218959,1434753-4121368,28APR2022,54.43,813286,-,SIC:DPT,Paiement facture,Joint
326895,874483,9123504-5638893,12AUG2020,190.41,812291,+,SIC:DDI,Depot Especes,Particulier
487477,398830,3646552-8351517,30MAR2021,152.31,814527,-,SIC:DPT,Paiement facture,Association
944657,226935,1689025-6825112,09FEB2024,770.04,816881,-,SIC:ATM,Retrait ATM,Particulier
122977,254887,3376537-2860938,18APR2022,84.7,818359,+,SIC:DDI,Depot Especes,Particulier
909676,748665,5955645-5134741,13MAY2025,81.97,811750,-,SIC:POS,Achat POS,Entreprise
753898,516444,2716512-1123271,09MAY2022,178.84,811750,-,SIC:VMW,Transfert Internet,Association
398384,576419,9796605-9286475,05AUG2023,94.46,814257,-,SIC:CHQ,Cheque,Joint
244283,140163,5813037-8926478,09FEB2023,7.37,811106,+,SIC:CHQ,Cheque,Trust
